Date;Q_0;t;рН_0;COD_0;LOAD_COD_0;Q_1;рН_1;COD_1;NH4_1;PO4_1;SS_1;LOAD_COD_1;LOAD_NH4_1;LOAD_PO4_1;LOAD_SS_1;рН_2;COD_2;NH4_2;PO4_2;SS_2;LOAD_COD_2;LOAD_NH4_2;LOAD_PO4_2;LOAD_SS_2;Q_2;is_averaged_0;measurement_density_0;is_averaged_1;measurement_density_1;is_averaged_2;measurement_density_2;Benzoic_acid_0;p-Toluic_acid_0;Terephthalic_acid_0;Ethylene_glycol_0;
09.06.2024;4701,900826;26,76033058;4,900826446;3294,983471;18746,16529;4644,049587;6,446280992;819,0082645;3,173553719;0,198347107;227,2727273;4602,256198;17,85123967;1,132231405;1277,115702;6,94214876;54,03305785;0,26446281;0,074380165;6,198347107;302,5454545;1,495867769;0,413223141;34,70247934;4627,520661;True;3;False;1;False;1;;;;;
10.06.2024;4735,297521;27,25619835;5,099173554;2774,752066;15898,52066;4669,181818;6,52892562;867,107438;6,305785124;0,223140496;231,4049587;4898,900826;35,62809917;1,272727273;1307,371901;6,859504132;55,0661157;0,297520661;0,066115702;5,785123967;307,8016529;1,67768595;0,363636364;32,33884298;4619,595041;True;3;False;1;False;1;;;;0,173140496;
11.06.2024;4802,652893;27,14876033;5,20661157;2652,68595;15415,30579;4736,53719;6,52892562;874,7933884;5,636363636;0,280991736;66,11570248;5013,619835;32,28099174;1,603305785;378,9256198;6,859504132;43,85950413;0,26446281;0,074380165;4,958677686;248,7355372;1,495867769;0,438016529;28,12396694;4686,950413;True;3;False;1;False;1;;;;;
12.06.2024;4778,272727;26,79338843;4,851239669;2913,719008;16846,28099;4712,157025;6,446280992;688,4132231;5,173553719;0,272727273;73,55371901;3925,132231;29,52066116;1,553719008;419,3801653;6,94214876;45,47933884;0,438016529;0,066115702;5,165289256;256,5785124;2,462809917;0,371900826;29,14049587;4662,570248;True;3;False;1;False;1;;;;;
13.06.2024;4705,570248;27,16528926;4,958677686;3011,628099;17147,41322;4689,041322;6,52892562;729,107438;3,421487603;0,041322314;247,9338843;4136,768595;19,40495868;0,231404959;1406,710744;6,94214876;46,30578512;0,446280992;0,066115702;5,991735537;261,8016529;2,52892562;0,388429752;33,87603306;4672,512397;True;3;False;1;False;1;;;;;
14.06.2024;4764,380165;27,85123967;5,066115702;3244,586777;18704,73554;4698,264463;6,52892562;911,3140496;3,289256198;0,041322314;479,338843;5180,735537;18,71900826;0,231404959;2724,991736;6,94214876;50,73553719;0,462809917;0,041322314;4,958677686;286,3966942;2,595041322;0,231404959;27,99173554;4665,206612;True;3;False;1;False;1;;;;;
15.06.2024;4649,702479;27,99173554;4,958677686;2829,157025;15917,24793;4583,586777;6,52892562;1269,586777;2,900826446;0,041322314;454,5454545;7041,305785;16,10743802;0,231404959;2520,975207;6,94214876;465,9752066;0,611570248;0,074380165;4,958677686;2565,727273;3,388429752;0,396694215;27,30578512;4550,528926;True;3;False;1;False;1;;;;;
16.06.2024;4555,909091;28,72727273;5,181818182;2651,157025;14614,89256;4489,793388;6,52892562;1219,082645;5,231404959;0,330578512;214,8760331;6622,842975;28,4214876;1,79338843;1167,347107;6,859504132;318,4297521;0,900826446;0,231404959;7,851239669;1717,181818;4,851239669;1,256198347;42,33884298;4456,735537;True;3;False;1;False;1;;;;;
17.06.2024;4749,173554;29,45454545;5,512396694;2859,834711;16434,04959;4683,057851;6,446280992;826,6280992;6,876033058;0,181818182;111,5702479;4684,090909;38,95041322;1,033057851;632,214876;6,94214876;52,48760331;0,950413223;0,247933884;7,438016529;293,2231405;5,289256198;1,396694215;41,55371901;4616,942149;True;3;False;1;False;1;;;;;
18.06.2024;4692,421488;29,61983471;4,983471074;2785,991736;15818,38017;4626,305785;6,52892562;683,8842975;6,371900826;0,214876033;90,90909091;3828,264463;35,66942149;1,223140496;508,892562;6,94214876;51,21487603;0,842975207;0,239669422;8,26446281;283,107438;4,652892562;1,330578512;45,68595041;4568,454545;True;3;False;1;False;1;;;;;
19.06.2024;4707,066116;28,96694215;5,181818182;2289,669421;13040,93388;4640,950413;6,611570248;578,0991736;6,58677686;0,181818182;82,6446281;3246,347107;36,96694215;1,024793388;464,0991736;6,859504132;48,09917355;1,090909091;0,049586777;413,2231405;266,7355372;6,049586777;0,272727273;2291,553719;4583,099174;True;3;False;1;False;1;;;;;
20.06.2024;4815,719008;28,3553719;5,016528926;2092,702479;12194,19835;4749,603306;6,52892562;938,0991736;0,67768595;0,107438017;126,0330579;5391,272727;3,884297521;0,628099174;724,3140496;6,94214876;54,66115702;0,685950413;0,066115702;157,0247934;310,3140496;3,892561983;0,371900826;891,4297521;4691,752066;True;3;False;1;False;1;;;;;
21.06.2024;4754,008264;27,81818182;5,123966942;2658,735537;15293,95868;4720,950413;6,611570248;598,9917355;7,694214876;0,115702479;119,8347107;3421,652893;43,95041322;0,644628099;684,5371901;7,024793388;37,95867769;0,603305785;0,082644628;12,39669421;215,3140496;3,429752066;0,479338843;70,32231405;4687,892562;True;3;False;1;False;1;;;;;
22.06.2024;4643,53719;27,19008264;4,768595041;2584,561983;14521,80992;4610,479339;6,52892562;599,9173554;7,52892562;0,198347107;128,0991736;3346,743802;42;1,090909091;714,6280992;7,024793388;42,71900826;0,58677686;0,082644628;11,15702479;236,6033058;3,239669421;0,454545455;61,79338843;4577,421488;True;3;False;1;False;1;;;;;
23.06.2024;4690,438017;26,98347107;5,371900826;2472,454545;14032,22314;4624,322314;6,611570248;600,7438017;7,512396694;0,190082645;289,2561983;3361,421488;42,00826446;1,066115702;1618,512397;6,94214876;55,54545455;0,636363636;0,47107438;18,18181818;308,5785124;3,545454545;2,619834711;101,0082645;4591,264463;True;3;False;1;False;1;;;;;
24.06.2024;4808,049587;26,52892562;5,20661157;2438,77686;14188,15702;4741,933884;6,52892562;604,1404959;5,247933884;0,198347107;495,8677686;3466,404959;30,10743802;1,140495868;2845,165289;6,94214876;45,66115702;0,520661157;0,041322314;18,18181818;260,1652893;2,94214876;0,231404959;103,5950413;4708,876033;True;3;False;1;False;1;;;;;
25.06.2024;4831,752066;26,03305785;5,066115702;2366,61157;13836,20661;4765,636364;6,52892562;741,338843;5,082644628;0,041322314;82,6446281;4274,867769;29,33057851;0,239669422;476,5619835;6,94214876;41,66115702;0,479338843;0,628099174;16,11570248;238,5702479;2,743801653;3,611570248;92,2892562;4732,578512;True;3;False;1;False;1;;;;;
26.06.2024;4676,479339;25,43801653;5,148760331;2493,983471;14112,29752;4610,363636;6,611570248;385,3719008;2,661157025;0,123966942;59,91735537;2149,818182;14,85950413;0,685950413;334,2479339;6,94214876;44,21487603;0,504132231;0,495867769;14,04958678;244,8842975;2,785123967;2,727272727;77,81818182;4577,305785;True;3;False;1;False;1;;;;;
27.06.2024;4715,735537;25,36363636;5,26446281;2450;13979,80165;4649,619835;6,611570248;394,2561983;3,314049587;0,157024793;152,892562;2218,099174;18,6446281;0,876033058;860,1818182;6,859504132;41,28099174;0,669421488;0,148760331;12,39669421;230,5950413;3,73553719;0,818181818;69,24793388;4616,561983;True;3;False;1;False;1;;;;;
28.06.2024;4734,834711;25,94214876;4,487603306;2381,157025;13641,99174;4668,719008;6,52892562;576,8016529;0,644628099;0,79338843;185,9504132;3258,438017;3,619834711;4,479338843;1050,46281;6,694214876;44,42975207;0,363636364;0,801652893;7,644628099;249,661157;2,033057851;4,487603306;42,95867769;4643,92562;True;3;False;1;False;1;;;;;
29.06.2024;4760,247934;26,34710744;5,041322314;2622,371901;15104,58678;4694,132231;6,52892562;629,0495868;0,553719008;0,123966942;376,0330579;3572,942149;3,148760331;0,719008265;2135,826446;6,94214876;48,05785124;0,371900826;1,58677686;7,438016529;271,0413223;2,082644628;8,925619835;41,95041322;4661,07438;True;3;False;1;False;1;;;;;
30.06.2024;4766,702479;26,42975207;4,983471074;2681,057851;15463,57025;4700,586777;6,611570248;502,892562;0,561983471;0,148760331;260,3305785;2860,305785;3,190082645;0,826446281;1480,68595;6,94214876;40,74380165;0,347107438;1,545454545;11,57024793;230,107438;1,950413223;8,702479339;65,34710744;4667,528926;True;3;False;1;False;1;;;;;
01.07.2024;4670,545455;26,33057851;4,851239669;2407,438017;13605,29752;4604,429752;6,611570248;561,4876033;0,570247934;0,157024793;359,5041322;3128,247934;3,173553719;0,876033058;2002,92562;6,94214876;44,91735537;0,628099174;1,702479339;9,917355372;249,3553719;3,495867769;9,446280992;55,05785124;4587,900826;True;3;False;1;False;1;;;;;
02.07.2024;4732,404959;26,74380165;4,818181818;2379,818182;13627,36364;4666,289256;6,52892562;665,2479339;0,479338843;0,190082645;80,5785124;3756,132231;2,694214876;1,049586777;454,9669421;6,94214876;56,43801653;0,561983471;4,165289256;4,338842975;318,0991736;3,140495868;23,48760331;24,45454545;4658,024793;True;3;False;1;False;1;;;;;
03.07.2024;4803,785124;27;4,983471074;2778,528926;16150,39669;4737,669421;6,52892562;472,6859504;1,090909091;0,090909091;175,6198347;2709,710744;6,231404959;0,512396694;1006,752066;7,024793388;45,96694215;0,280991736;4,900826446;3,925619835;263,0495868;1,58677686;28,02479339;22,46280992;4729,404959;True;3;False;1;False;1;;;;;
04.07.2024;4795,785124;27,20661157;5,066115702;2769,438017;16070,75207;4729,669421;6,52892562;567,3553719;0,661157025;0,173553719;167,3553719;3246,917355;3,760330579;0,975206612;957,7603306;6,94214876;54,57024793;0,702479339;4,26446281;5,991735537;311,7520661;4,016528926;24,36363636;34,23140496;4721,404959;True;3;False;1;False;1;;;;;
05.07.2024;4776,77686;27,57024793;5,041322314;3028,694215;17505,53719;4710,661157;6,52892562;725,2066116;0,256198347;0,190082645;628,0991736;4133,603306;1,47107438;1,074380165;3580,099174;6,94214876;54,57024793;0,702479339;4,041322314;5,165289256;310,4958678;3,975206612;22,99173554;29,38842975;4702,396694;True;3;False;1;False;1;;;;;
06.07.2024;4825,214876;27,82644628;5,099173554;3136,677686;18313,54545;4759,099174;6,611570248;396,7272727;0,256198347;0,181818182;413,2231405;2284,561983;1,479338843;1,05785124;2379,553719;6,94214876;42,53719008;0,702479339;4,049586777;6,198347107;244,5289256;4,024793388;23,25619835;35,62809917;4750,834711;True;3;False;1;False;1;;;;;
07.07.2024;4674,363636;28,1322314;4,79338843;2744,85124;15524,80992;4608,247934;6,446280992;393,7024793;0,256198347;0,173553719;134,2975207;2195,280992;1,438016529;0,983471074;748,8429752;7,024793388;41,33057851;0,479338843;2,487603306;7,024793388;230,0413223;2,669421488;13,83471074;39,09917355;4599,983471;True;3;False;1;False;1;;;;;
08.07.2024;4720,107438;27,74380165;5,016528926;2880,041322;16448,8595;4653,991736;6,694214876;782,6033058;0,851239669;0,123966942;92,97520661;4407,090909;4,809917355;0,67768595;523,5702479;6,94214876;34,83471074;0,495867769;2,338842975;7,024793388;195,8181818;2,79338843;13,15702479;39,48760331;4645,727273;True;3;False;1;False;1;;;;;
09.07.2024;4795,867769;27,51239669;5,016528926;2780,454545;16134,96694;4729,752066;6,611570248;591,2644628;0,859504132;0,115702479;177,6859504;3383,801653;4,933884298;0,644628099;1016,892562;7,107438017;48,88429752;0,347107438;4,479338843;5,785123967;279,2727273;1,966942149;25,57024793;33,04958678;4721,487603;True;3;False;1;False;1;;;;;
10.07.2024;4839,487603;27,04132231;4,983471074;2758,198347;16151,38017;4773,371901;6,694214876;607,768595;0,743801653;0,041322314;351,2396694;3510,338843;4,314049587;0,239669422;2028,68595;7,024793388;39,59504132;0,553719008;4,495867769;7,438016529;228,2975207;3,181818182;25,92561983;42,88429752;4765,107438;True;3;False;1;False;1;;;;;
11.07.2024;4830,38843;27,01652893;5,041322314;2372,950413;13869,33058;4764,272727;6,611570248;735,0413223;0,669421488;0,041322314;398,7603306;4237,338843;3,842975207;0,239669422;2298,760331;7,024793388;38,52892562;0,504132231;5,041322314;5,785123967;221,7272727;2,900826446;29,00826446;33,2892562;4756,008264;True;3;False;1;False;1;;;;;
12.07.2024;4813,892562;27,02479339;4,79338843;2530,578512;14740,1405;4747,77686;6,611570248;749,1735537;0,404958678;0,272727273;316,1157025;4303,859504;2,314049587;1,545454545;1816,024793;7,024793388;51,1322314;0,52892562;4,388429752;5,371900826;293,231405;3,033057851;25,18181818;30,80991736;4739,512397;True;3;False;1;False;1;;;;;
13.07.2024;4798,942149;26,69421488;4,768595041;2487,330579;14443,22314;4732,826446;6,611570248;640,0826446;0,454545455;0,239669422;173,553719;3665,578512;2,58677686;1,355371901;993,892562;6,94214876;41,85950413;0,495867769;3,479338843;5,991735537;239,2975207;2,851239669;19,90082645;34,25619835;4724,561983;True;3;False;1;False;1;;;;;
14.07.2024;4818,495868;26,2892562;4,983471074;2433,818182;14190,05785;4752,380165;6,52892562;540,2396694;0,578512397;0,148760331;322,3140496;3106,578512;3,314049587;0,842975207;1853,429752;6,94214876;40,65289256;0,479338843;3,239669421;5,991735537;232,7520661;2,752066116;18,54545455;34,30578512;4731,719008;True;3;False;1;False;1;;;;;
15.07.2024;4800,942149;26,52892562;4,79338843;2788,570248;16199,19008;4734,826446;6,446280992;629,2975207;0,561983471;0,157024793;119,8347107;3605,338843;3,198347107;0,884297521;686,553719;7,024793388;38,97520661;0,404958678;3,363636364;7,644628099;222,322314;2,330578512;19,16528926;43,60330579;4714,165289;True;3;False;1;False;1;;;;;
16.07.2024;4722,429752;26,72727273;4,79338843;3628,264463;20732,40496;4656,31405;6,611570248;487,0247934;0,785123967;0,05785124;95,04132231;2743,966942;4,438016529;0,305785124;535,4793388;7,024793388;37,69421488;0,396694215;3,214876033;28,92561983;211,4297521;2,231404959;18,03305785;162,2479339;4635,652893;True;3;False;1;False;1;;;;;
17.07.2024;4665,090909;26,66942149;4,79338843;2534,983471;14309,39669;4598,975207;6,611570248;498,5950413;0,760330579;0,066115702;82,6446281;2774,561983;4,214876033;0,371900826;459,9008264;7,024793388;33,34710744;0,330578512;5,363636364;18,18181818;184,7355372;1,818181818;29,70247934;100,7190083;4578,31405;True;3;False;1;False;1;;;;0,085950413;
18.07.2024;4712,22314;26,5785124;4,900826446;2575,330579;14684;4646,107438;6,611570248;452,3801653;0,826446281;0,099173554;82,6446281;2543,190083;4,644628099;0,545454546;464,6115702;7,024793388;31,62809917;0,181818182;5,41322314;5,991735537;177,0165289;0,991735537;30,27272727;33,53719008;4625,446281;True;3;False;1;False;1;;;;;
19.07.2024;4804,950413;26,6446281;5,289256198;3001,421488;17450,21488;4738,834711;6,611570248;579,4793388;0,512396694;0,041322314;150,8264463;3322,727273;2,933884298;0,239669422;864,8347107;7,024793388;33,63636364;0,190082645;4,504132231;4,338842975;192,0330579;1,099173554;25,73553719;24,76859504;4718,173554;True;3;False;1;False;1;;;;;
20.07.2024;4800,289256;26,68595041;5,314049587;2500,429752;14523,36364;4734,173554;6,611570248;558,677686;0,561983471;0,041322314;66,11570248;3200,305785;3,20661157;0,239669422;378,7355372;7,107438017;41,57024793;0,32231405;4,033057851;13,2231405;237,0909091;1,826446281;22,99173554;75,41322314;4713,512397;True;3;False;1;False;1;;;;;
21.07.2024;4817,876033;26,61157025;5,016528926;2723,528926;15877,16529;4751,760331;6,694214876;468,5950413;0,702479339;0,05785124;103,3057851;2694,247934;4,016528926;0,305785124;593,9669421;7,024793388;38,94214876;0,247933884;3,537190083;7,438016529;223,322314;1,438016529;20,27272727;42,65289256;4739,363636;True;3;False;1;False;1;;;;;
22.07.2024;4892,520661;26,73553719;5,016528926;2677,867769;15852,83471;4826,404959;6,52892562;509;1,041322314;0,082644628;157,0247934;2972,53719;6,05785124;0,479338843;917,0165289;7,107438017;31,99173554;0,280991736;3,388429752;4,338842975;186,3471074;1,611570248;19,74380165;25,27272727;4814,008264;True;3;False;1;False;1;;;;;
23.07.2024;4863,132231;26,63636364;5,537190083;2757,785124;16227,86777;4797,016529;6,52892562;498,2809917;0,94214876;0,090909091;73,55371901;2892,214876;5,47107438;0,512396694;426,9338843;7,107438017;36,70247934;0,165289256;1,768595041;2,066115702;212,4876033;0,950413223;10,25619835;11,95867769;4784,619835;True;3;False;1;False;1;;;;;
24.07.2024;4783,438017;26,30578512;4,876033058;2769,710744;16030,98347;4717,322314;6,52892562;459,3719008;0,752066116;0,066115702;388,4297521;2622,07438;4,289256198;0,388429752;2217,140496;7,024793388;42,05785124;0,181818182;1,925619835;4,132231405;239,4297521;1,05785124;10,97520661;23,52066116;4704,92562;True;3;False;1;False;1;;;;;
25.07.2024;4860,636364;26,10743802;4,851239669;2662,545455;15659,42975;4794,520661;6,446280992;743,677686;0,776859504;0,074380165;190,0826446;4314,347107;4,504132231;0,404958678;1102,743802;6,94214876;31,46280992;0,388429752;2,396694215;4,752066116;182,0578512;2,239669421;13,84297521;27,49586777;4782,123967;True;3;False;1;False;1;;;;;
26.07.2024;4787,049587;26,0661157;4,933884298;2433,082645;14093,22314;4720,933884;6,446280992;585,214876;0,140495868;0,041322314;103,3057851;3342,933884;0,809917355;0,239669422;590,1157025;7,024793388;37,12396694;0,107438017;1,280991736;5,371900826;211,5041322;0,619834711;7,272727273;30,60330579;4708,53719;True;3;False;1;False;1;;;;;
27.07.2024;4874,421488;25,84297521;4,933884298;2777,520661;16381,94215;4808,305785;6,611570248;469,2561983;0,198347107;0,082644628;514,4628099;2730,157025;1,165289256;0,487603306;2993,165289;7,024793388;28,60330579;0,20661157;0,380165289;3,719008264;165,9834711;1,214876033;2,198347107;21,5785124;4795,909091;True;3;False;1;False;1;;;;;
28.07.2024;4813,595041;25,76859504;4,900826446;2599,859504;15142,77686;4747,479339;6,611570248;895,8677686;0,181818182;0,041322314;216,9421488;5146,272727;1,033057851;0,239669422;1246,214876;7,024793388;42,90082645;0,256198347;0,404958678;11,15702479;245,1570248;1,47107438;2,297520661;63,76033058;4722,68595;True;3;False;1;False;1;;;;;
29.07.2024;4761,694215;26,03305785;4,545454545;2944,479339;16965,03306;4695,578512;6,611570248;598,7603306;0,239669422;0,041322314;644,6280992;3401,942149;1,347107438;0,231404959;3662,545455;6,94214876;55,4214876;0,26446281;0,404958678;3,925619835;314,0578512;1,487603306;2,289256198;22,24793388;4683,181818;True;3;False;1;False;1;;;;;
30.07.2024;4747,975207;26,11570248;4,710743802;2822,578512;16215,82645;4681,859504;6,52892562;659,214876;0,239669422;0,041322314;322,3140496;3734,479339;1,355371901;0,231404959;1825,92562;6,94214876;28,57024793;0,26446281;0,396694215;3,925619835;161,4214876;1,487603306;2,247933884;22,18181818;4669,46281;True;3;False;1;False;1;;;;;
31.07.2024;4764,454545;26,23140496;5,347107438;2957,950413;17052,54545;4698,338843;6,52892562;730,6115702;0,239669422;0,041322314;121,9008264;4153,520661;1,347107438;0,231404959;693,0082645;7,024793388;30,23140496;0,280991736;0,396694215;3,512396694;171,4132231;1,595041322;2,231404959;19,91735537;4685,942149;True;3;False;1;False;1;;;;;
01.08.2024;4791,61157;26,65289256;5,041322314;2850,933884;16529,30579;4725,495868;6,611570248;571,4132231;0,247933884;0,041322314;1884,297521;3267,256198;1,421487603;0,239669422;10774,13223;7,024793388;39,4214876;0,289256198;0,388429752;3,719008264;224,8181818;1,636363636;2,198347107;21,20661157;4713,099174;True;3;False;1;False;1;;;;;
02.08.2024;4776,760331;26,62809917;5,26446281;2461,958678;14229,81818;4710,644628;6,52892562;2011,983471;0,247933884;0,041322314;578,5123967;11468,06612;1,421487603;0,231404959;3297,454545;7,024793388;31,03305785;0,842975207;0,776859504;4,132231405;176,4214876;4,776859504;4,41322314;23,48760331;4698,247934;True;3;False;1;False;1;;;;;
03.08.2024;4748,165289;26,40495868;5,347107438;2180,644628;12528,43802;4682,049587;6,52892562;900,3305785;0,115702479;0,041322314;126,0330579;5100,628099;0,669421488;0,231404959;714,0165289;7,024793388;33,09090909;0,818181818;0,776859504;5,785123967;186,9752066;4,619834711;4,404958678;32,68595041;4669,652893;True;3;False;1;False;1;;;;;
04.08.2024;4832,206612;26,52892562;5,371900826;2385,140496;13945,82645;4766,090909;6,776859504;378,0991736;0,148760331;0,041322314;76,44628099;2180,487603;0,867768595;0,239669422;440,8595041;7,024793388;44,04958678;0,371900826;1,785123967;5,371900826;253,3719008;2,140495868;10,26446281;30,90082645;4753,694215;True;3;False;1;False;1;;;;;
05.08.2024;4860,297521;26,81818182;5,231404959;2617,669421;15394,42975;4794,181818;6,694214876;380,4545455;0,314049587;0,049586777;82,6446281;2207;1,809917355;0,305785124;479,4214876;7,107438017;35,76859504;0,644628099;4,123966942;6,818181818;205,3471074;3,694214876;23,67768595;39,14049587;4744,595041;True;3;False;1;False;1;;;;;
06.08.2024;4880,090909;27,34710744;5,26446281;2693,38843;15904,21488;4813,975207;6,694214876;416,0743802;0,231404959;0,074380165;90,90909091;2423,595041;1,338842975;0,446280992;529,5371901;7,024793388;45,7107438;0,966942149;3,79338843;5,991735537;263,5206612;5,561983471;21,88429752;34,54545455;4764,38843;True;3;False;1;False;1;;;;;
07.08.2024;4806,421488;27,63636364;5,26446281;2633,016529;15313,02479;4740,305785;6,694214876;433,5702479;0,702479339;0,074380165;198,3471074;2486,859504;4,016528926;0,438016529;1137,677686;7,190082645;40,70247934;0,479338843;3,537190083;5,165289256;232,6446281;2,743801653;20,23140496;29,52066116;4723,77686;True;3;False;1;False;1;;;;;
08.08.2024;4765,727273;27,60330579;5,148760331;2869,586777;16547,55372;4699,61157;6,611570248;512,4380165;0,413223141;0,082644628;144,6280992;2913,991736;2,355371901;0,462809917;822,4297521;7,107438017;30,20661157;0,578512397;1,950413223;28,92561983;171,1652893;3,289256198;11,04958678;163,9090909;4683,082645;True;3;False;1;False;1;;;;;
09.08.2024;4778,528926;27,57024793;5,148760331;2211,363636;12786,1405;4712,413223;6,694214876;485,0413223;0,462809917;0,099173554;293,3884298;2765,710744;2,619834711;0,561983471;1672,909091;7,190082645;27,27272727;0,595041322;2,297520661;4,958677686;154,9669421;3,363636364;13,05785124;28,17355372;4695,884298;True;3;False;1;False;1;;;;;
10.08.2024;4771,809917;27,25619835;5,123966942;2468,322314;14251,81818;4705,694215;6,694214876;561,0743802;0,520661157;0,090909091;126,0330579;3194,694215;2,958677686;0,520661157;717,6198347;7,190082645;37,10743802;0,462809917;2,115702479;9,504132231;210,1735537;2,619834711;11,96694215;53,82644628;4680,900826;True;3;False;1;False;1;;;;;
11.08.2024;4719,619835;27,45454545;5,371900826;2438,22314;13924,04959;4653,504132;6,776859504;395;1,239669421;0,049586777;117,768595;2224,140496;6,966942149;0,297520661;663,1239669;7,190082645;29,95041322;0,421487603;1,917355372;4,338842975;167,7438017;2,363636364;10,75206612;24,29752066;4628,710744;True;3;False;1;False;1;;;;;
12.08.2024;4775,264463;27,61157025;5,537190083;2590,165289;14966,16529;4709,14876;6,694214876;437,8099174;1,041322314;0,041322314;119,8347107;2494,669421;5,917355372;0,256198347;682,8264463;7,190082645;35,00826446;0,619834711;2,520661157;3,099173554;198,4297521;3,52892562;14,2892562;17,57024793;4684,355372;True;3;False;1;False;1;;;;;
13.08.2024;4784,809917;27,59504132;5,371900826;2651,942149;15353,72727;4718,694215;6,776859504;489,338843;0,396694215;0,082644628;123,9669421;2793,933884;2,239669421;0,47107438;707,8016529;7,107438017;39,09917355;0,58677686;1,743801653;2,685950413;222,0661157;3,338842975;9,884297521;15,25619835;4693,900826;True;3;False;1;False;1;;;;;
14.08.2024;4676,22314;27,48760331;4,933884298;2913,495868;16485,2562;4610,107438;6,694214876;411,2396694;0,404958678;0,099173554;164,4628099;2293,991736;2,26446281;0,561983471;917,4132231;7,107438017;37,91735537;0,595041322;2,20661157;3,512396694;210,3719008;3,314049587;12,23140496;19,48760331;4585,31405;True;3;False;1;False;1;;;;;
15.08.2024;4703,661157;27,7768595;5,396694215;2149,528926;12233,90909;4637,545455;6,611570248;605,785124;0,768595041;0,107438017;168,5950413;3399,322314;4,297520661;0,611570248;946,0578512;7,107438017;35,48760331;0,578512397;1,768595041;3,719008264;198,0743802;3,20661157;9,851239669;20,76033058;4612,752066;True;3;False;1;False;1;;;;;
16.08.2024;4604,644628;27,43801653;5,454545455;2086,834711;11627,03306;4538,528926;6,611570248;515,214876;0,776859504;0,099173554;169,4214876;2829,363636;4,280991736;0,545454546;930,3966942;7,190082645;32,28099174;0,537190083;1,479338843;4,338842975;176,3057851;2,933884298;8,05785124;23,69421488;4513,735537;True;3;False;1;False;1;;;;;
17.08.2024;4645,61157;27,41322314;5,314049587;2197,31405;12351,52893;4579,495868;6,694214876;505,8677686;0,58677686;0,107438017;119,8347107;2803,107438;3,231404959;0,595041322;664,0247934;7,190082645;23,18181818;0,561983471;1,363636364;2,479338843;127,7603306;3,099173554;7,512396694;13,66115702;4554,702479;True;3;False;1;False;1;;;;;
18.08.2024;4765,46281;27,58677686;5,26446281;2275,206612;13119,31405;4699,347107;6,694214876;505,3719008;0,595041322;0,132231405;179,7520661;2873,652893;3,396694215;0,760330579;1022,107438;7,190082645;30,37190083;0,520661157;1,289256198;4,545454545;170,8760331;2,925619835;7,256198347;25,57024793;4649,760331;True;3;False;1;False;1;;;;;
19.08.2024;4705,413223;27,61157025;5,20661157;2293,115702;13055,95868;4639,297521;6,694214876;536,4876033;1,41322314;0,157024793;504,1322314;3011,603306;7,94214876;0,859504132;2829,975207;7,107438017;23,74380165;0,611570248;0,859504132;5,991735537;131,8595041;3,396694215;4,760330579;33,27272727;4589,710744;True;3;False;1;False;1;;;;;
20.08.2024;4728,115702;27,61157025;5,041322314;2377,917355;13604,12397;4662;6,611570248;684,5041322;1,776859504;0,148760331;396,6942149;3861,297521;10;0,859504132;2237,760331;7,107438017;29,9338843;0,561983471;0,223140496;7,851239669;167,0578512;3,115702479;1,256198347;43,81818182;4612,413223;True;3;False;1;False;1;;;;;
21.08.2024;4679,041322;27,58677686;5,760330579;2893,760331;16383,42975;4612,92562;6,611570248;642,3553719;1,652892562;0,256198347;615,7024793;3585,396694;9,20661157;1,446280992;3436,628099;7,024793388;39,80991736;0,67768595;0,247933884;4,958677686;219,8181818;3,752066116;1,363636364;27,38016529;4563,338843;True;3;False;1;False;1;;;;;
22.08.2024;4600,123967;27,75206612;5,595041322;2459,363636;13689,19835;4534,008264;6,694214876;823,1404959;1,553719008;0,347107438;578,5123967;4515,867769;8,520661157;1,909090909;3173,801653;7,107438017;68,32231405;0,661157025;0,561983471;4,752066116;371,0661157;3,578512397;3,066115702;25,80991736;4488,553719;True;3;False;1;False;1;;;;;
23.08.2024;4708,677686;27,2231405;5,702479339;2865,702479;16327,33058;4642,561983;6,694214876;1081,818182;2,330578512;0,082644628;289,2561983;6077,107438;13,10743802;0,438016529;1624,892562;7,107438017;46,88429752;0,669421488;0,495867769;4,132231405;260,7933884;3,710743802;2,743801653;22,98347107;4597,107438;True;3;False;1;False;1;;;;;
24.08.2024;4735,338843;27,04132231;5,512396694;3368,785124;19302,33058;4669,22314;6,776859504;999,3636364;1,115702479;0,090909091;272,7272727;5646,157025;6,314049587;0,52892562;1540,842975;7,107438017;39,78512397;0,58677686;0,107438017;4,958677686;222,5867769;3,280991736;0,578512397;27,74380165;4623,768595;True;3;False;1;False;1;;;;;
25.08.2024;4739,942149;26,98347107;5,314049587;2743,867769;15737;4673,826446;6,776859504;928,4297521;0,570247934;0,132231405;136,3636364;5250,578512;3,231404959;0,743801653;771,1818182;7,107438017;43,71900826;0,603305785;0,107438017;43,80165289;244,8429752;3,380165289;0,603305785;245,3057851;4628,371901;True;3;False;1;False;1;;;;;
26.08.2024;4767,31405;26,9338843;5,148760331;2739,396694;15802,06612;4701,198347;6,776859504;846,1157025;0,628099174;0,140495868;126,0330579;4813,090909;3,570247934;0,785123967;716,9338843;6,94214876;39,87603306;0,520661157;0,082644628;82,6446281;225,8347107;2,94214876;0,479338843;468,0578512;4680,53719;True;3;False;1;False;1;;;;;
